User_ID,Gender,City_Category,Stay_In_Current_City_Years,Marital_Status,Age_num,Purchase
1002264,F,C,1,0,49,6989
1000613,M,C,1,1,39,2289
1002272,M,C,1,0,30,20679
1005517,M,C,2,1,73,16086
1004425,M,B,1,0,44,16277
1002900,M,C,2,1,18,3602
1000777,M,B,1,0,25,5470
1004250,F,C,4,1,52,5940
1002734,F,C,1,0,21,7932
1005041,F,C,1,1,49,8731
1000241,M,C,1,1,41,15174
1000555,M,B,4,0,24,13196
1001266,M,B,0,1,30,7781
1005235,M,C,1,0,33,13554
1000977,M,C,0,0,28,15512
1005812,F,A,1,1,28,10788
1001748,M,A,1,1,55,5474
1004240,M,C,3,0,37,15327
1002092,M,B,4,1,65,6063
1000965,M,B,0,1,64,1765
1003512,M,A,2,0,24,6857
1005679,M,C,4,1,40,19246
1002106,F,A,3,1,18,5390
1002575,M,C,4,0,37,11983
1002263,M,C,2,1,27,5364
1004473,M,B,3,0,39,12364
1000628,F,C,2,0,39,4688
1004213,M,B,4,0,42,15589
1001015,M,A,4,1,39,11476
1000042,M,C,0,1,32,15417
1003539,F,A,1,1,34,9945
1003475,M,A,1,0,33,6167
1005522,M,B,0,0,26,4086
1003842,F,B,4,0,43,11883
1002653,M,A,0,0,28,9772
1001611,M,B,1,0,28,3119
1000435,M,A,4,0,33,19577
1001505,M,C,3,1,53,8251
1000549,M,A,3,0,29,19249
1001134,M,C,1,0,22,10044
1002222,F,B,2,1,47,6946
1004802,M,B,3,1,56,11491
1000531,F,B,0,0,24,15262
1000181,M,C,1,0,18,19636
1004984,M,A,1,1,40,8038
1000107,M,C,4,0,47,15651
1000073,M,A,4,0,24,5317
1002665,M,B,1,0,40,11554
1005523,M,B,2,1,44,7976
1005359,M,B,3,0,20,3998
1001246,M,A,2,0,18,19614
1003600,M,B,4,1,42,11633
1003688,M,B,1,0,19,7983
1004979,M,B,1,1,39,1554
1004079,M,B,3,1,37,11815
1001449,M,A,1,1,42,6752
1002683,M,C,1,1,43,7160
1002559,M,C,2,0,22,9973
1002203,M,B,4,1,49,11722
1001387,F,B,1,1,54,8611
1003007,M,C,1,1,40,1891
1004813,F,C,3,1,40,5218
1003101,M,C,0,0,18,3503
1005878,F,A,4,1,32,11784
1003128,M,B,3,0,24,3926
1002831,M,C,4,0,33,9944
1004838,M,C,1,1,48,6772
1003729,M,A,2,0,20,7840
1000432,M,C,1,1,47,7461
1000242,F,A,3,0,20,8274
1000796,M,B,4,1,52,4433
1003672,M,C,4,0,40,3509
1000225,M,A,0,0,33,7940
1001074,M,A,4,1,49,3496
1000869,M,A,4,1,23,7842
1003801,M,B,0,0,19,7526
1005550,M,B,2,0,41,6043
1003931,M,C,1,0,28,7761
1005580,M,B,4,0,47,9882
1005743,F,C,1,0,38,9763
1001685,M,B,1,0,37,3545
1005053,M,C,3,0,26,3744
1000531,F,B,0,0,19,7160
1000929,M,A,1,0,33,768
1001058,M,B,2,0,26,12830
1001569,F,C,1,1,69,7056
1001851,M,B,4,1,32,15352
1002537,M,B,0,0,40,8244
1000721,F,B,1,0,41,8330
1000266,M,C,3,0,37,9858
1005317,F,A,1,0,29,19220
1005916,M,B,1,1,55,6171
1002665,M,B,1,0,43,3508
1001879,M,C,1,1,31,12236
1001121,M,C,4,1,60,15888
1002909,M,A,1,0,30,3476
1003458,M,C,1,0,48,5417
1001218,M,B,0,1,73,15239
1002473,M,A,1,0,33,8079
1004520,M,C,1,1,32,5841
1004130,M,B,4,1,44,11534
1004858,M,C,2,0,28,7085
1003201,M,B,0,1,47,8086
1000643,M,C,0,1,33,5442
1001447,M,A,0,0,24,5311
1002304,M,B,2,1,49,13067
1000291,M,B,2,0,38,8572
1002383,F,B,3,0,27,8010
1002837,M,B,1,0,18,19923
1005367,M,A,1,0,23,6826
1003477,F,A,1,1,55,8679
1002067,M,B,2,0,54,16834
1000539,M,C,4,0,30,15291
1003101,M,C,0,0,19,15397
1001125,F,B,2,0,19,2074
1002389,M,A,0,1,27,16222
1002445,M,A,1,1,35,7859
1004041,M,B,2,0,22,12246
1002459,M,A,1,1,55,11046
1006036,F,B,4,1,31,4690
1004425,M,B,1,0,43,6126
1004796,M,A,4,1,42,7631
1005033,F,C,1,1,66,936
1004622,M,C,0,0,27,6984
1003296,M,A,1,1,23,8748
1001038,F,C,2,1,57,3524
1003380,M,B,2,1,54,10038
1004609,F,B,0,0,31,7919
1001298,M,B,4,0,43,11640
1005996,F,B,1,1,26,1737
1003425,M,A,1,0,19,19039
1003679,M,A,2,0,31,7141
1005026,M,B,1,1,30,10102
1001425,M,B,1,0,14,8664
1005676,M,C,0,0,33,3503
1005372,M,C,3,0,33,8883
1003882,M,C,1,1,59,7795
1001950,M,C,1,0,28,12939
1001920,F,B,1,0,38,8822
1004611,F,A,2,0,23,7089
1002747,F,B,2,0,19,7020
1002995,M,A,4,0,26,18969
1000033,M,A,1,1,47,15667
1002072,F,C,1,0,54,7899
1005663,F,B,4,0,39,15536
1002666,M,C,1,0,48,7831
1003430,F,B,1,1,49,5951
1003784,F,C,0,0,33,10637
1002824,M,C,3,0,18,8056
1005111,M,B,1,1,43,5465
1003153,F,B,2,0,28,6871
1000187,F,B,1,0,49,9698
1004477,M,C,2,0,28,19250
1005916,M,B,1,1,53,5856
1003896,M,B,2,0,44,11591
1000780,M,B,3,0,30,13300
1000698,M,A,1,0,24,8737
1004323,M,C,2,0,19,19330
1004193,M,C,1,0,63,5934
1004346,M,B,2,1,20,5207
1004352,M,B,0,0,20,7674
1000651,M,B,2,0,38,7128
1003196,F,C,4,0,20,1431
1000669,M,B,2,0,35,10024
1002173,M,C,1,0,55,8880
1003507,M,A,3,0,31,19661
1002376,M,A,3,0,30,5946
1004083,M,A,0,0,64,11603
1003481,M,B,1,1,25,18989
1004765,F,B,3,1,43,12650
1005107,F,B,0,0,47,6964
1002208,M,C,1,0,28,20525
1005441,M,C,0,1,54,15652
1003518,F,A,2,0,19,15443
1004808,M,A,1,1,45,6962
1001883,F,B,1,1,54,1951
1002131,M,B,1,0,29,15758
1001506,M,C,4,1,29,13410
1003823,M,B,1,0,59,8121
1005755,F,B,1,0,42,12601
1003491,M,B,1,0,33,15214
1003507,M,A,3,0,33,11611
1000018,F,B,3,0,24,1780
1004482,F,A,1,0,44,6051
1004823,M,B,0,1,19,15537
1002684,F,C,3,1,23,48
1002957,M,A,1,0,24,9721
1002535,F,C,2,1,55,3518
1000540,M,B,1,0,23,9883
1000868,M,C,4,0,52,15710
1001870,M,C,1,0,66,11543
1003414,M,C,1,1,34,9960
1003641,M,B,1,0,31,11999
1005717,M,B,3,1,33,7834
1003309,M,C,2,1,30,5313
1000379,F,C,4,0,37,1402
1003778,M,B,4,1,28,11843
1000225,M,A,0,0,31,7042
1003044,M,C,1,1,42,7644
1002026,M,C,1,1,55,8012
1003547,M,A,2,0,42,4194
1004473,M,B,3,0,41,5230
1001683,F,C,3,0,34,7835
1001483,M,B,1,0,22,12018
1000175,F,B,1,0,35,4260
1005010,M,B,2,1,50,7828
1005136,M,B,1,0,30,5435
1003942,M,B,4,0,19,2745
1003589,F,B,1,1,46,7051
1002737,M,B,3,0,29,6919
1003112,M,A,3,0,19,5659
1001727,M,B,2,1,44,6443
1001974,M,B,1,0,37,1422
1005491,M,A,1,0,19,19958
1001472,M,C,1,0,34,11974
1004112,M,B,3,1,49,12802
1001333,M,A,4,0,31,19409
1001164,F,A,1,1,26,5891
1000583,F,A,4,0,26,3645
1005419,F,C,3,1,22,6915
1005412,M,A,3,0,31,10076
1001313,M,B,4,1,23,9763
1004375,F,B,1,0,33,5413
1005521,F,C,0,0,32,7951
1003963,M,A,2,0,52,18928
1004016,M,B,1,0,52,2002
1000984,M,A,2,1,53,7856
1001262,M,A,0,1,32,3691
1003829,F,B,1,0,31,3919
1004213,M,B,4,0,43,19682
1001279,M,A,2,0,39,7015
1003519,F,A,1,1,29,9639
1000148,M,B,3,1,52,18983
1005989,F,C,3,0,11,7033
1001266,M,B,0,1,29,1577
1002685,M,C,2,1,49,7132
1003208,M,B,4,0,32,9841
1003462,F,B,3,0,33,4544
1005668,F,C,0,0,31,19400
1001216,M,A,1,1,30,19373
1001127,M,C,1,0,30,15200
1004956,M,B,1,1,40,3561
1004064,M,A,1,1,46,3520
1001426,M,B,3,0,21,19563
1003945,F,B,2,0,49,11681
1002651,M,C,3,1,74,15917
1002038,F,B,3,1,49,14618
1003829,F,B,1,0,32,5848
1005964,M,B,1,0,23,20226
1002548,F,C,2,0,45,12482
1004296,M,C,2,1,68,25
1003365,M,C,3,1,53,8806
1001632,M,B,1,0,32,4198
1002526,M,B,4,1,69,7071
1004381,M,B,3,1,27,7765
1001516,F,B,1,0,30,8125
1002422,F,C,3,1,52,8776
1005580,M,B,4,0,47,9753
1005029,M,C,1,1,33,20166
1000809,M,C,1,0,33,19297
1000314,F,C,1,0,57,16501
1001780,M,B,0,0,41,5416
1000655,F,B,2,0,27,1940
1003717,M,C,4,0,43,8047
1001321,F,C,3,1,33,6937
1004124,M,C,1,1,34,15363
1005854,M,B,0,1,49,19353
1001974,M,B,1,0,37,6044
1001680,M,A,3,1,30,4541
1000825,M,C,4,1,56,5843
1003671,M,A,1,0,31,15200
1003412,M,C,1,0,29,10105
1000329,M,A,1,0,37,5257
1000006,F,A,1,0,51,8102
1002466,M,B,4,0,33,1898
1003224,F,A,3,1,28,5279
1001912,M,A,1,1,27,3566
1003456,M,C,3,0,31,4638
1002125,M,C,0,0,42,4521
1000018,F,B,3,0,21,3854
1000229,M,C,1,0,23,6855
1005008,M,B,1,1,32,7957
1005167,M,C,3,0,24,9875
1005744,F,A,2,0,33,5268
1003220,M,B,0,1,38,15666
1003226,M,A,1,1,43,9724
1004497,M,B,3,1,51,16544
1002715,F,C,0,0,53,6023
1003332,M,B,2,1,33,6147
1004502,M,C,1,1,52,2756
1001793,M,B,1,0,35,8849
1000953,M,B,1,1,54,16309
1005367,M,A,1,0,20,7146
1000515,M,A,0,1,30,7983
1004890,F,C,1,0,27,16302
1006010,M,C,1,0,41,11756
1004951,F,B,3,1,45,7817
1000136,M,B,3,0,24,16072
1001069,M,A,4,0,29,5247
1003513,M,C,1,0,27,7118
1002008,M,C,0,0,27,10049
1000192,M,B,2,0,21,7941
1002796,M,B,3,0,30,5335
1000216,M,B,1,0,47,6889
1003391,M,A,0,0,25,16775
1005794,M,A,1,0,38,19255
1000300,M,B,4,1,28,9976
1005694,F,C,1,0,26,8861
1005087,F,B,1,1,27,3601
1000445,M,A,1,1,47,3000
1000809,M,C,1,0,28,19292
1000053,M,B,1,0,26,9944
1003046,M,C,0,0,16,3075
1001219,M,C,3,1,28,20948
1001835,M,B,3,0,31,13359
1002093,M,C,1,1,23,4127
1000245,M,B,0,0,38,1791
1004482,F,A,1,0,40,12669
1000169,M,B,3,0,34,8678
1003976,F,B,4,0,32,8890
1001630,M,C,1,0,49,1502
1005482,M,A,1,0,19,7044
1003589,F,B,1,1,49,2012
1001395,M,B,1,1,28,19587
1003292,F,B,3,0,53,9940
1002148,F,B,0,1,22,7026
1001101,M,A,1,0,38,15184
1000193,F,C,1,1,50,6886
1000146,F,B,3,1,38,565
1001632,M,B,1,0,31,1866
1002691,M,B,2,0,21,12128
1002299,F,B,4,0,23,16176
1002841,M,B,1,1,51,7445
1004593,F,B,0,1,48,7984
1000691,M,B,2,1,45,8091
1004020,M,C,1,1,26,9916
1005854,M,B,0,1,49,12090
1002896,M,B,0,0,24,3071
1002051,M,C,2,0,37,8018
1001875,M,A,2,0,37,7065
1001647,M,B,0,0,21,3641
1000770,M,B,2,1,20,1493
1000415,F,A,2,1,39,5369
1003717,M,C,4,0,40,7104
1002567,M,C,1,0,30,5415
1000825,M,C,4,1,57,7775
1001930,M,A,4,0,29,11816
1001058,M,B,2,0,34,19367
1004161,M,B,3,1,48,6933
1005645,M,B,3,0,27,5419
1005740,M,B,1,0,27,11970
1000671,M,C,0,0,20,961
1003476,M,B,2,1,52,3933
1001948,M,B,3,0,16,15370
1004476,M,C,0,1,47,3607
1001533,M,C,0,1,46,19342
1005689,M,B,3,0,30,5883
1001600,M,B,1,1,41,11484
1000869,M,A,4,1,18,1766
1001340,M,A,2,0,26,8330
1004831,F,C,1,0,35,15932
1001083,M,B,1,1,59,13036
1003066,M,A,2,0,23,5266
1002748,M,B,1,0,34,4447
1003493,M,C,1,0,35,15893
1003428,M,C,4,1,47,8701
1001958,F,B,3,0,31,7180
1005294,M,A,0,1,29,8613
1001920,F,B,1,0,39,7113
1000329,M,A,1,0,39,6928
1005249,F,B,1,1,49,6890
1005763,F,A,1,1,32,12116
1005952,F,C,4,1,48,5354
1003458,M,C,1,0,49,7066
1000889,M,A,1,0,46,3636
1003809,M,C,1,0,40,19678
1001173,F,A,3,0,29,8667
1000981,M,B,2,1,34,8181
1003031,M,A,3,0,22,5278
1001496,M,A,2,0,27,4644
1001274,M,B,4,1,47,15391
1003853,M,B,1,1,27,19517
1002777,M,B,2,0,18,7094
1001639,M,B,1,0,27,7079
1003377,M,C,1,0,29,12825
1000435,M,A,4,0,32,15424
1001100,M,B,0,1,30,727
1004826,M,C,1,1,48,8032
1000523,M,A,1,1,54,23159
1000877,M,B,1,1,31,5320
1005142,M,B,1,1,26,1973
1000783,M,A,2,0,27,1828
1000271,M,C,1,0,21,15789
1001260,M,B,0,0,34,15458
1001611,M,B,1,0,34,15256
1000937,M,A,2,1,27,8261
1000529,M,C,1,0,36,7860
1000493,M,C,1,1,53,10041
1001778,M,B,1,0,25,5425
1001922,F,B,4,0,27,8149
1000647,M,B,1,1,45,4448
1005111,M,B,1,1,44,6822
1002376,M,A,3,0,34,20220
1002805,M,B,1,1,69,9766
1005420,F,B,4,0,17,766
1001532,M,C,3,0,19,8907
1002493,M,B,1,1,48,9863
1000429,M,C,1,0,20,11677
1005422,M,A,2,1,51,8605
1005824,M,B,1,0,19,1713
1003989,M,A,0,1,53,8007
1003299,F,B,2,0,30,15715
1002060,M,C,3,0,11,3504
1000702,M,B,2,1,37,9831
1005833,F,C,3,1,41,15628
1001983,M,A,3,0,32,4528
1004814,M,B,1,0,23,12203
1006013,F,C,3,0,26,8873
1004446,M,B,1,1,21,20272
1003289,M,C,1,1,47,12255
1000066,M,C,2,0,26,8612
1002661,M,C,1,0,69,6908
1005433,F,B,3,1,45,6877
1004728,M,B,3,0,27,7070
1002810,F,B,2,0,12,5450
1005627,M,A,4,1,27,16572
1001671,M,B,2,0,45,11967
1003365,M,C,3,1,53,20205
1002986,M,A,2,1,35,7167
1001422,M,B,3,0,40,7959
1001252,M,C,3,0,73,8785
1002611,M,B,4,0,29,19200
1003654,M,B,3,1,28,8357
1005838,F,B,0,1,47,7030
1003272,M,B,1,0,39,2077
1003239,F,C,3,0,26,20516
1003681,M,B,3,0,26,12428
1004064,M,A,1,1,47,6043
1003336,M,B,2,1,45,11945
1000777,M,B,1,0,21,2130
1001579,M,A,0,0,30,7964
1005536,M,B,2,1,32,3612
1003081,M,B,1,1,31,15779
1004771,F,A,0,0,30,8011
1000474,M,B,1,0,32,6962
1003351,F,C,0,1,19,9917
1005753,M,C,0,0,21,19630
1001825,M,C,4,1,29,6901
1004652,F,B,1,0,34,6864
1000743,F,A,2,0,15,7056
1001635,M,B,1,0,34,6910
1004024,M,B,3,1,30,8170
1001451,M,B,0,0,37,9703
1005623,M,B,2,1,27,10667
1002419,M,B,3,1,33,5298
1003806,M,A,4,0,22,5938
1005812,F,A,1,1,30,7582
1002909,M,A,1,0,32,12090
1004988,M,A,3,0,27,5997
1000069,F,A,1,0,33,9764
1002259,F,C,1,1,73,1969
1003751,F,B,4,0,39,8613
1000574,M,C,4,1,35,7803
1001611,M,B,1,0,30,12649
1002496,M,B,1,0,52,3040
1004472,F,B,0,1,50,11895
1003603,F,B,0,1,40,11963
1004911,F,A,4,0,31,7963
1000981,M,B,2,1,30,12113
1003824,M,A,3,1,31,8322
1001274,M,B,4,1,46,19708
1001884,M,B,1,1,48,7119
1003389,M,A,0,0,21,2074
1000854,F,B,1,0,30,8903
1004268,F,B,3,0,48,1751
1002409,F,B,3,1,43,8907
1000649,M,B,2,1,34,12124
1001447,M,A,0,0,21,18970
1004240,M,C,3,0,44,8693
1005636,M,A,0,1,27,5327
1003182,M,A,2,1,35,1953
1001333,M,A,4,0,28,941
1002798,M,B,1,0,39,7924
1002907,F,A,4,0,40,4563
1003594,M,B,0,0,12,7938
1003981,F,C,3,1,50,6967
1000899,F,B,3,1,26,3599
1000859,M,B,4,1,32,5894
1001341,M,C,3,0,20,7934
1000698,M,A,1,0,21,21271
1001079,M,A,0,0,31,7144
1006016,M,B,1,1,50,3620
1003768,M,B,2,0,33,6910
1004298,F,C,1,0,22,8687
1003562,F,B,4,0,33,9658
1002071,M,C,1,1,48,1390
1000945,M,C,3,0,48,5203
1001072,F,C,2,0,39,1419
1000553,M,B,1,0,32,3615
1001589,M,B,1,0,33,4662
1005070,M,A,0,0,29,5262
1005420,F,B,4,0,14,2021
1003300,M,B,1,0,43,15449
1001714,M,C,0,1,30,7854
1001939,F,C,3,0,38,8702
1003778,M,B,4,1,32,7933
1003402,M,B,4,0,39,4052
1005609,F,C,1,0,53,8720
1002100,F,C,4,0,29,7920
1005256,M,B,4,1,27,8338
1005888,M,B,1,0,26,936
1003671,M,A,1,0,30,19227
1001943,M,B,0,0,19,15168
1001209,M,C,1,1,45,11392
1005026,M,B,1,1,27,11406
1002664,M,B,1,0,37,5169
1005044,F,C,0,1,41,2747
1004209,M,C,1,0,63,9928
1003825,M,B,0,0,18,8117
1004992,F,B,2,0,32,7865
1004577,M,C,0,1,45,15434
1002579,M,C,4,0,37,7843
1004089,M,A,1,0,26,15798
1002591,M,C,2,1,22,15263
1001905,F,A,1,0,41,16601
1002154,M,C,1,1,29,7857
1002748,M,B,1,0,29,11597
1005852,F,A,0,1,34,5324
1005047,M,C,1,0,47,3544
1000513,M,C,4,0,33,12041
1001205,F,C,1,1,70,5141
1005658,M,B,3,1,71,20648
1005812,F,A,1,1,34,4080
1005142,M,B,1,1,30,16272
1002810,F,B,2,0,15,10083
1003994,M,B,2,1,51,13236
1001600,M,B,1,1,40,9929
1004180,M,C,1,1,67,8000
1005641,F,C,2,1,32,8708
1001087,M,B,1,0,30,3530
1000595,M,A,1,0,33,15516
1001088,F,A,3,0,17,7086
1001680,M,A,3,1,27,5951
1000245,M,B,0,0,40,3956
1004691,F,B,2,1,47,19084
1002455,M,A,1,0,42,5331
1005472,M,C,0,1,41,15763
1004258,M,B,2,0,33,5468
1002753,F,B,1,1,51,15342
1001584,M,B,4,0,32,16427
1001683,F,C,3,0,30,1644
1003970,F,C,2,1,26,19428
1004088,M,B,4,1,29,20198
1003789,F,A,0,0,30,7836
1005278,F,B,1,0,34,19172
1003423,M,C,2,0,30,3046
1000735,M,A,3,0,30,16388
1003205,F,B,1,0,42,5849
1001194,F,B,1,1,28,7034
1004905,F,C,3,1,49,7168
1003953,M,A,4,0,29,15191
1001220,M,A,3,0,14,8285
1004160,M,A,4,1,39,9018
1002674,M,A,1,0,28,4166
1003615,M,C,2,0,34,8712
1005163,M,B,1,1,46,3560
1005128,M,C,1,1,53,10638
1003304,F,B,1,1,46,4705
1005647,M,C,2,0,21,5188
1005851,F,A,0,1,24,15473
1002701,M,A,3,1,49,15404
1002670,M,B,1,0,37,11951
1004425,M,B,1,0,39,5834
1001559,M,A,1,0,37,11582
1003824,M,A,3,1,29,4482
1003002,M,B,0,0,47,8613
1004914,F,B,4,0,29,6996
1005271,F,A,1,0,29,15849
1001332,M,C,3,0,30,7147
1001323,F,C,1,0,40,9868
1005625,M,C,3,1,32,6855
1002544,M,B,1,0,49,5893
1005344,F,C,3,0,51,7177
1004454,M,C,1,0,30,12687
1003916,M,A,2,1,34,7002
1002145,M,C,2,1,22,16003
1003250,M,B,2,1,27,7888
1004155,M,C,1,0,51,17352
1000160,M,C,3,0,45,4681
1003293,M,B,2,1,48,7160
1005643,F,A,3,1,44,12243
1004250,F,C,4,1,55,15541
1004796,M,A,4,1,42,8226
1002994,M,A,1,1,44,12049
1000412,M,A,1,1,43,18969
1004306,M,C,1,1,49,15780
1002887,M,B,3,1,29,8036
1004557,M,A,3,0,27,7832
1003387,M,B,3,1,23,11467
1002124,M,B,1,1,35,20275
1003087,F,B,0,0,13,15282
1004028,M,A,2,0,32,15163
1003138,M,C,2,1,43,4528
1005507,M,C,1,1,47,12601
1004928,F,A,4,0,30,6910
1000199,M,B,1,0,24,7973
1005636,M,A,0,1,32,11997
1004085,F,A,1,0,30,16043
1000731,M,A,0,1,47,6927
1002304,M,B,2,1,48,7087
1001164,F,A,1,1,27,1051
1003154,F,A,0,0,34,6127
1005121,M,C,4,0,35,6995
1005140,M,B,2,0,31,7009
1004679,M,C,4,1,72,6095
1005337,F,C,3,1,36,7065
1001984,M,B,2,1,21,7971
1001767,M,C,1,0,27,6018
1001117,M,B,3,0,22,6169
1002901,M,B,2,0,27,15407
1000777,M,B,1,0,22,6117
1000678,M,A,0,1,30,5825
1005335,M,B,1,1,33,8109
1004591,M,A,3,0,32,1065
1001962,F,B,0,1,22,5870
1004931,M,C,3,1,53,16146
1005241,F,A,4,0,31,2022
1003327,M,B,4,0,24,11774
1002777,M,B,2,0,21,8659
1000188,M,C,2,0,56,10466
1002270,M,C,3,1,23,757
1005153,M,B,3,0,29,5969
1002903,M,B,2,0,34,12405
1001491,M,B,1,0,25,5258
1000346,F,B,2,0,33,8821
1002535,F,C,2,1,62,475
1004389,M,C,1,0,31,5294
1003641,M,B,1,0,29,1529
1002968,F,A,2,0,24,5325
1000891,M,C,4,0,28,9877
1001306,M,B,3,0,32,15629
1001680,M,A,3,1,31,2748
1003410,M,B,3,1,41,3715
1004312,M,A,0,1,28,15717
1000563,M,A,3,0,34,6371
1001922,F,B,4,0,31,19102
1000452,M,A,3,1,52,6976
1003756,M,B,4,0,25,7797
1000329,M,A,1,0,40,5205
1005124,M,B,1,0,42,6985
1002928,M,B,1,1,29,1736
1003653,M,C,3,1,19,19155
1001560,F,B,2,0,34,15823
1003270,M,C,3,1,20,9755
1004094,M,C,3,0,34,8081
1001380,M,C,0,0,15,7712
1006000,M,B,2,1,50,5271
1003885,M,B,4,1,30,8900
1003940,M,B,3,1,42,6087
1005124,M,B,1,0,36,5989
1002592,M,B,1,1,51,12975
1001695,M,C,1,1,28,7113
1003982,M,C,2,0,69,7012
1003866,M,C,3,1,49,15437
1004375,F,B,1,0,27,5387
1000111,M,C,3,0,38,12063
1001422,M,B,3,0,44,13123
1005952,F,C,4,1,48,8818
1001019,M,A,4,1,38,5242
1005729,M,C,1,0,20,15710
1004667,M,A,1,0,32,4362
1000910,F,B,1,1,52,13164
1005964,M,B,1,0,22,7016
1000802,M,B,1,0,34,20689
1003503,M,B,0,0,25,8642
1002402,M,B,4,0,46,15779
1002205,F,A,3,1,33,4435
1004411,M,A,3,0,21,15619
1003652,M,B,3,0,29,15742
1001142,M,B,1,0,25,6992
1005597,F,A,2,0,24,4623
1001545,M,A,1,0,28,7796
1003313,M,A,2,0,42,5916
1005783,F,C,3,1,49,2853
1000150,M,B,0,1,44,9927
1000487,F,B,0,1,41,6190
1005767,M,B,0,0,33,11755
1001841,M,C,2,0,25,9753
1002504,M,A,2,1,33,6071
1004592,M,A,3,0,23,5199
1002756,M,C,2,0,20,7668
1000411,F,B,0,1,47,8851
1004502,M,C,1,1,53,11666
1005375,M,C,0,0,29,8749
1003497,F,A,2,0,43,7915
1002462,M,B,1,0,40,8810
1003240,M,B,1,0,20,3657
1003987,F,C,2,0,21,3558
1001842,M,B,1,0,22,20539
1001812,F,A,4,1,32,3856
1001396,F,A,4,1,34,21463
1002810,F,B,2,0,13,5249
1000379,F,C,4,0,38,1715
1004335,M,B,3,0,45,5265
1002793,M,B,3,0,43,15965
1005848,M,A,0,1,55,9674
1000058,M,B,3,0,32,15283
1000637,M,B,2,1,45,8898
1005324,M,C,0,1,32,11723
1001438,M,C,0,0,24,8028
1004115,M,B,1,0,34,10585
1002700,M,C,2,1,31,7094
1004150,M,B,3,0,32,15794
1004126,M,B,1,0,29,13473
1003424,M,C,1,1,30,19109
1004257,M,C,2,1,54,6866
1004173,F,C,1,0,23,11499
1001725,M,C,4,1,22,19074
1000714,M,B,2,0,21,19120
1004053,M,B,1,0,33,1765
1001053,M,C,2,1,37,15844
1002131,M,B,1,0,29,20595
1000187,F,B,1,0,46,16780
1001224,M,B,4,0,52,5151
1004435,M,C,1,0,30,5867
1002304,M,B,2,1,47,6979
1002625,M,C,3,0,40,4688
1002195,M,A,0,0,14,7185
1004796,M,A,4,1,37,7038
1004770,F,B,1,0,42,7095
1000940,M,C,4,0,14,7976
1003890,M,C,3,0,24,7126
1004088,M,B,4,1,28,12267
1005512,F,B,2,1,32,19320
1000453,M,B,1,0,22,1838
1000053,M,B,1,0,32,12872
1005744,F,A,2,0,33,8114
1002063,M,A,3,0,29,3610
1004425,M,B,1,0,41,11993
1000458,M,C,1,1,55,20385
1004689,M,B,1,0,21,15594
1004064,M,A,1,1,48,4099
1004554,F,C,3,1,30,7183
1001896,M,C,4,1,66,8080
1003578,M,C,0,1,53,7135
1003587,M,C,1,0,37,7040
1000302,M,B,4,0,22,6050
1001141,F,B,1,1,35,7980
1003678,M,A,0,0,26,15695
1001540,M,A,4,1,47,7993
1001793,M,B,1,0,28,15305
1005177,M,C,0,1,48,15814
1003346,M,B,3,1,39,12120
1001591,M,C,1,1,54,8606
1001029,M,B,0,0,26,5199
1004336,F,B,4,0,31,3551
1005394,M,A,2,0,19,5999
1005249,F,B,1,1,48,4203
1003202,F,A,1,0,19,7137
1002795,M,C,4,1,53,2351
1001954,M,C,1,0,27,9872
1000802,M,B,1,0,26,7047
1005574,M,B,4,0,29,19614
1000195,M,B,4,1,34,8907
1001748,M,A,1,1,52,16451
1000204,M,B,1,1,30,11953
1004114,M,B,1,0,38,18970
1001179,M,B,2,1,53,11961
1003526,M,B,1,1,38,3517
1000643,M,C,0,1,28,8214
1001096,M,C,1,0,14,3566
1001128,M,A,2,0,28,1576
1000839,M,A,2,0,34,15870
1002110,M,C,3,0,52,15764
1001314,F,C,0,0,20,2840
1000123,M,B,4,1,42,6967
1004344,M,A,4,0,30,13059
1005643,F,A,3,1,44,6100
1003391,M,A,0,0,20,5422
1003308,F,B,3,1,24,5383
1004417,M,A,3,1,27,11467
1003995,M,C,3,1,43,7598
1001322,M,A,0,0,59,2181
1002462,M,B,1,0,43,10689
1005779,M,A,1,0,32,12017
1004445,M,A,4,0,32,4136
1000983,F,C,2,1,32,3534
1001273,M,C,3,1,40,13481
1002286,M,C,3,0,43,12515
1001292,M,C,3,0,31,7780
1000053,M,B,1,0,28,8135
1002818,M,B,2,0,27,11654
1004647,M,B,1,1,44,16598
1004867,M,A,3,0,33,15858
1000913,M,C,2,0,32,15748
1000327,M,C,4,0,42,5278
1005787,M,B,0,0,31,6384
1005350,M,A,1,0,24,8070
1002807,F,B,2,1,39,15445
1005667,M,B,1,1,40,1882
1005698,M,B,3,0,38,18962
1000053,M,B,1,0,27,11630
1005944,F,C,4,0,24,2121
1000710,M,A,4,0,28,7855
1003648,M,B,1,0,18,3587
1001164,F,A,1,1,35,3530
1001059,F,B,3,0,31,5187
1004644,M,C,4,0,55,14511
1005888,M,B,1,0,33,1788
1001340,M,A,2,0,29,4195
1003499,M,A,2,0,35,1778
1005367,M,A,1,0,23,11678
1002544,M,B,1,0,48,6882
1000445,M,A,1,1,46,6153
1004033,M,B,1,0,29,7094
1003093,F,C,2,1,50,4005
1003481,M,B,1,1,19,8101
1002899,M,A,3,1,43,8633
1005795,M,A,1,1,30,4008
1001748,M,A,1,1,53,11436
1002063,M,A,3,0,28,5182
